# Initial seed: 3456789108
# galaxy bin_orb_a mass_final chi_eff spin_final spin_angle_final mass_1 mass_2 spin_1 spin_2 spin_angle_1 spin_angle_2 gen_1 gen_2 time_merged chi_p
6.900000000000000000e+01 1.670416844826448505e+04 7.155535909393321958e+01 6.835665675138850039e-01 3.933607792652328294e-01 0.000000000000000000e+00 5.972581297387966259e+01 1.441583736040719366e+01 8.753856641852333365e-01 -1.783469577889070790e-01 0.000000000000000000e+00 2.243677306981159525e+00 3.000000000000000000e+00 1.000000000000000000e+00 6.800000000000000000e+05 8.664830745190274519e-02
6.900000000000000000e+01 1.837631862424538122e+04 4.901472975306595004e+01 5.066921634252350426e-01 5.062915432696011298e-01 0.000000000000000000e+00 4.041858964735853021e+01 1.043774872178016722e+01 6.371673066160954413e-01 1.128232928884599987e-02 0.000000000000000000e+00 1.442181695275205344e+00 2.000000000000000000e+00 1.000000000000000000e+00 7.700000000000000000e+05 8.472023551905935590e-02
6.900000000000000000e+01 1.088749019946471526e+04 5.070392690015774662e+01 -1.409643806642025543e-01 6.321452301078082092e-01 0.000000000000000000e+00 2.942218812332504996e+01 2.370475559427663725e+01 -1.275873561853372307e-01 -1.726228191762879116e-01 2.989676029444767291e+00 2.747518772929498532e+00 1.000000000000000000e+00 1.000000000000000000e+00 8.500000000000000000e+05 5.178240927007046052e-02
6.900000000000000000e+01 1.288279577071252606e+04 2.309881115094081849e+01 2.412811949134150563e-03 6.794477476138318650e-01 0.000000000000000000e+00 1.402034713567175395e+01 1.030179068845361634e+01 1.754398394885440249e-01 -5.724239727137778178e-02 1.430971252836033436e+00 2.073523653299626623e+00 1.000000000000000000e+00 1.000000000000000000e+00 8.800000000000000000e+05 1.496604047815792704e-01
6.900000000000000000e+01 3.180873718690465830e+04 3.829869399966391796e+01 -3.557051652189878455e-02 5.855593985635489940e-01 0.000000000000000000e+00 1.059645245886613019e+01 2.928481785063148024e+01 3.836055966432153769e-02 4.518682585207842856e-02 1.939360880029773693e+00 2.862680000000000557e+00 1.000000000000000000e+00 1.000000000000000000e+00 9.300000000000000000e+05 1.151482715367051907e-02
7.000000000000000000e+01 2.104372823387318931e+04 6.385058027674277525e+01 -4.483775541204394061e-02 6.695500324401678638e-01 0.000000000000000000e+00 3.441345140052483487e+01 3.270554721163858858e+01 2.524375823651482664e-02 -1.231975462179259878e-01 7.036369796458969983e-01 2.717234910564770178e+00 1.000000000000000000e+00 1.000000000000000000e+00 3.300000000000000000e+05 4.785818147067980727e-02
7.000000000000000000e+01 1.203143478050021622e+04 2.839737673908177129e+01 -2.416479945954468078e-02 6.748123806439687566e-01 0.000000000000000000e+00 1.361731685380172330e+01 1.624203055427006248e+01 -3.338248713070002260e-02 -1.753574919095576140e-02 2.887860172379132173e+00 2.989304426667775960e+00 1.000000000000000000e+00 1.000000000000000000e+00 4.800000000000000000e+05 6.851222208645094819e-03
7.000000000000000000e+01 2.900241577642561242e+04 8.315299500830667512e+01 4.767664214122514510e-01 8.318199117233178175e-01 0.000000000000000000e+00 2.269969641283881145e+01 6.421877866924961609e+01 -5.106926312225343323e-02 6.619500324401678126e-01 2.746194470227333539e+00 0.000000000000000000e+00 1.000000000000000000e+00 2.000000000000000000e+00 5.900000000000000000e+05 6.064735666886496464e-03
7.000000000000000000e+01 1.606034752684110026e+04 3.079432740650127087e+01 2.981660195071435260e-03 6.607475071326663896e-01 0.000000000000000000e+00 1.962404428109119081e+01 1.272898722412676875e+01 6.952986570095477659e-02 -3.162772518987502779e-02 1.201164349342723536e+00 2.967090314756176461e+00 1.000000000000000000e+00 1.000000000000000000e+00 6.800000000000000000e+05 6.765714259902323724e-02
7.000000000000000000e+01 2.571560937790826938e+04 6.884801809763045810e+01 6.704008747901664400e-02 7.227219237430881904e-01 0.000000000000000000e+00 3.802487460774604244e+01 3.469876197851824884e+01 1.844320482768116165e-01 7.797301514376128728e-02 9.057303947174899506e-01 1.366992364178553743e+00 1.000000000000000000e+00 1.000000000000000000e+00 7.100000000000000000e+05 1.712522092974152199e-01
7.000000000000000000e+01 1.958572117153658110e+04 2.277734162112011518e+01 -7.414876573713027885e-02 6.555413194890863382e-01 0.000000000000000000e+00 1.300900480886800992e+01 1.090358335003949186e+01 -6.762996653985790807e-02 -9.937546693836167566e-02 3.072080000000000144e+00 2.543431879367831883e+00 1.000000000000000000e+00 1.000000000000000000e+00 7.500000000000000000e+05 9.946938852740045373e-18
7.000000000000000000e+01 2.600238981630846683e+04 7.770292970924613485e+01 6.235244078792558931e-01 8.381800507269320244e-01 0.000000000000000000e+00 1.081915652298183694e+01 6.889553962315868318e+01 -1.151945982784443184e-01 7.359219237430880689e-01 2.498938029751730294e+00 0.000000000000000000e+00 1.000000000000000000e+00 2.000000000000000000e+00 7.500000000000000000e+05 8.797608442300059589e-03
7.000000000000000000e+01 1.959772122409671647e+04 3.289233966310337820e+01 4.523542065753847763e-01 6.954565367687131072e-01 0.000000000000000000e+00 2.279830641773926558e+01 1.193139197465447587e+01 6.731413194890861762e-01 6.415107723157355279e-02 0.000000000000000000e+00 1.075724558636880213e+00 2.000000000000000000e+00 1.000000000000000000e+00 8.000000000000000000e+05 2.701413684450332947e-02
7.000000000000000000e+01 1.238141945214237785e+04 2.271627869225122254e+01 -1.148377641566100671e-01 6.422073892530888450e-01 0.000000000000000000e+00 1.219712777107772794e+01 1.162213584987079962e+01 -8.129291952824166390e-02 -2.009158254688302725e-01 2.216251951676754928e+00 2.728739260626925844e+00 1.000000000000000000e+00 1.000000000000000000e+00 8.900000000000000000e+05 7.628421915104788287e-02
7.000000000000000000e+01 2.381987689044189392e+04 3.863387875851190500e+01 3.711227018555963725e-03 6.585693576411987271e-01 0.000000000000000000e+00 1.374145083885617424e+01 2.675181599915786279e+01 1.884147133613081615e-02 8.446692039576166045e-02 1.560284891134708252e+00 1.505448265439450983e+00 1.000000000000000000e+00 1.000000000000000000e+00 8.900000000000000000e+05 8.428663210320984367e-02
7.000000000000000000e+01 2.687166255924709549e+04 8.910210449063085036e+01 7.314526561885018596e-01 4.374543548027594042e-01 0.000000000000000000e+00 7.802528665670119778e+01 1.368859313029444280e+01 8.605800507269317778e-01 5.845748390700342134e-02 0.000000000000000000e+00 1.649162082716912225e+00 3.000000000000000000e+00 1.000000000000000000e+00 9.400000000000000000e+05 4.023959024423031522e-02
7.100000000000000000e+01 2.950909150153887094e+04 3.789967525820441097e+01 1.173035885200152464e-02 6.849002845279097418e-01 0.000000000000000000e+00 1.361756149573028019e+01 2.610510102780682828e+01 -1.132349178996251288e-01 1.922542556230029676e-01 1.973864453196304769e+00 1.355788008966752001e+00 1.000000000000000000e+00 1.000000000000000000e+00 4.300000000000000000e+05 1.767902442018359221e-01
7.100000000000000000e+01 2.593745917024095979e+04 2.006529543835127072e+01 1.103900168739584686e-01 7.285108829832335209e-01 0.000000000000000000e+00 1.108384370729291035e+01 1.011906944858519886e+01 1.513799823493008345e-01 1.388483992864385785e-01 7.962405780815792200e-01 5.905075696859222179e-01 1.000000000000000000e+00 1.000000000000000000e+00 5.100000000000000000e+05 1.114548591587036924e-01
7.100000000000000000e+01 1.311805582598276851e+04 2.684773696606990612e+01 -3.045872212517453104e-02 6.498285284516744920e-01 0.000000000000000000e+00 1.086001931696862677e+01 1.730020333420148759e+01 -4.462824523292967249e-02 -2.192673548262800975e-02 3.009686110382614466e+00 3.037180000000000213e+00 1.000000000000000000e+00 1.000000000000000000e+00 5.400000000000000000e+05 3.451497133469848006e-03
7.100000000000000000e+01 1.285973945449427993e+04 3.544678036680886635e+01 4.619576185410522173e-01 5.518426338301705147e-01 0.000000000000000000e+00 2.689718227782409699e+01 1.019983034852018022e+01 6.850285284516741680e-01 -1.268871948280982098e-01 0.000000000000000000e+00 3.044160000000000199e+00 2.000000000000000000e+00 1.000000000000000000e+00 6.300000000000000000e+05 2.837906753507125554e-02
7.100000000000000000e+01 1.267338776655941547e+04 4.524260482551886042e+01 4.235493219544803067e-01 7.886527683232085195e-01 0.000000000000000000e+00 1.174101580061672045e+01 3.546308963662206537e+01 1.503210424129586970e-02 5.606426338301704337e-01 8.895582255360353630e-01 0.000000000000000000e+00 1.000000000000000000e+00 3.000000000000000000e+00 6.600000000000000000e+05 3.348031216550298103e-03
7.100000000000000000e+01 1.971807743545593257e+04 3.133276164066846547e+01 9.986867986585979545e-03 6.686662926864550549e-01 0.000000000000000000e+00 1.240535255645346346e+01 2.051061492881761339e+01 6.305425413071256979e-02 3.546532820616776077e-02 1.529126150000729600e+00 1.151502840216831469e+00 1.000000000000000000e+00 1.000000000000000000e+00 7.500000000000000000e+05 3.551406929042086325e-02
7.100000000000000000e+01 1.550491040535417778e+04 2.485283562183285611e+01 -1.053598859866587273e-01 7.019806763756166745e-01 0.000000000000000000e+00 1.370126223583126368e+01 1.247783286026513849e+01 -2.058975549433733343e-01 2.654042607301846934e-01 2.499674829278146326e+00 1.721961342274043849e+00 1.000000000000000000e+00 1.000000000000000000e+00 7.800000000000000000e+05 2.357797714796391053e-01
7.100000000000000000e+01 6.969477515149222199e+03 2.554125491509780588e+01 1.885554323518796177e-03 6.738896562990187578e-01 0.000000000000000000e+00 1.532596808951022105e+01 1.152898929892978863e+01 4.958071416475422384e-03 -1.152827706020663132e-02 1.864505419677594089e+00 9.926157783134728074e-01 1.000000000000000000e+00 1.000000000000000000e+00 8.600000000000000000e+05 6.975004784091722032e-03
7.100000000000000000e+01 2.007197721864001869e+04 3.162283287518152974e+01 -9.021980236732578262e-02 6.479163797967177896e-01 0.000000000000000000e+00 1.776114953392769280e+01 1.541607643436554831e+01 -8.638029190841713112e-02 -1.388637605920766682e-01 2.231453870845490961e+00 2.852326097740682798e+00 1.000000000000000000e+00 1.000000000000000000e+00 8.900000000000000000e+05 5.774181882977089814e-02
7.100000000000000000e+01 1.863370454696842353e+04 2.136396140690938594e+01 -2.078666453319489085e-02 7.004369191646873105e-01 0.000000000000000000e+00 1.071446598820567964e+01 1.180468593718399362e+01 7.933271521009449545e-02 3.005074174050920491e-02 1.932326466896220563e+00 2.062380786608398964e+00 1.000000000000000000e+00 1.000000000000000000e+00 9.100000000000000000e+05 6.642602896922322753e-02
7.100000000000000000e+01 1.136243979632452647e+04 2.792679110391420849e+01 -1.007729586388375620e-01 6.175028387401262364e-01 0.000000000000000000e+00 1.134015402601591482e+01 1.788543175023018961e+01 -1.333444538719364969e-01 -1.268591153673860883e-01 2.281471302748229402e+00 2.612515596548110164e+00 1.000000000000000000e+00 1.000000000000000000e+00 9.100000000000000000e+05 5.503857182679432192e-02
7.200000000000000000e+01 1.645445081213442973e+04 2.697813559209886236e+01 -7.636606399425874270e-02 6.468098629109400033e-01 0.000000000000000000e+00 1.218035498959206109e+01 1.613537957456426852e+01 -4.803975160232996401e-03 -1.380875150413783115e-01 9.979980509744890149e-01 2.966621697781669731e+00 1.000000000000000000e+00 1.000000000000000000e+00 4.200000000000000000e+05 2.403821067471775125e-02
7.200000000000000000e+01 2.392274620774687719e+04 4.498227917020191313e+01 -2.044673079726143025e-02 5.402434554204831318e-01 0.000000000000000000e+00 3.418133715428896124e+01 1.263361918734104883e+01 4.785733467279116443e-02 -8.006961538614458529e-02 1.546925763650554453e+00 2.967380000000000351e+00 1.000000000000000000e+00 1.000000000000000000e+00 5.200000000000000000e+05 4.175196024233433084e-02
7.200000000000000000e+01 1.171568670493442914e+04 2.345708928640065238e+01 -9.757485361656038914e-02 6.498188670927341759e-01 0.000000000000000000e+00 1.188057402004366914e+01 1.272501658667853519e+01 -2.173600702243619065e-01 -3.436115331684982954e-02 2.563599717562069724e+00 2.146372682801659604e+00 1.000000000000000000e+00 1.000000000000000000e+00 5.300000000000000000e+05 1.097909433893943104e-01
7.200000000000000000e+01 1.243945459143339394e+04 2.264635850388057747e+01 8.236912090380795609e-03 6.803438886848970357e-01 0.000000000000000000e+00 1.082667683034041239e+01 1.299941784487378094e+01 6.021370624188972925e-03 -1.147678819120927229e-02 3.773074412488737206e-01 4.293957383395115568e-01 1.000000000000000000e+00 1.000000000000000000e+00 6.400000000000000000e+05 4.778033367402410685e-03
7.200000000000000000e+01 1.521407570378479249e+04 4.267370824853640698e+01 2.819725760036461554e-02 5.839820275317731957e-01 0.000000000000000000e+00 3.362317828900111039e+01 1.072522008620549805e+01 5.565725013709417468e-02 1.004270688206347767e-01 1.203600672008940498e+00 1.003614509663594223e+00 1.000000000000000000e+00 1.000000000000000000e+00 6.600000000000000000e+05 5.502578868228695519e-02
7.200000000000000000e+01 9.933683370625241878e+03 2.707986807597550438e+01 -2.705663242032194798e-02 6.835289720075888864e-01 0.000000000000000000e+00 1.649290721604956289e+01 1.195855661623498811e+01 -1.666496660409467201e-01 1.243942119169392235e-01 1.802361720603485651e+00 1.664378593832531505e+00 1.000000000000000000e+00 1.000000000000000000e+00 6.900000000000000000e+05 9.578000924215036849e-02
7.200000000000000000e+01 3.592467290103566484e+04 4.234338935395631154e+01 -3.539936792070924598e-02 6.587684946926769536e-01 0.000000000000000000e+00 2.029731220208755715e+01 2.417891557662896318e+01 -1.032544098426536189e-02 -1.196933604146195596e-01 5.692496103969515442e-01 2.220586499160880578e+00 1.000000000000000000e+00 1.000000000000000000e+00 7.000000000000000000e+05 9.530114216347494727e-02
7.200000000000000000e+01 2.618530203911491844e+04 3.670130180098659878e+01 2.631039678145844982e-03 6.460607114278529295e-01 0.000000000000000000e+00 2.736878733506661732e+01 1.094180566279770872e+01 -2.205099661565780578e-02 1.605431039646493807e-01 2.988320000000000309e+00 1.162644731804108877e+00 1.000000000000000000e+00 1.000000000000000000e+00 7.700000000000000000e+05 6.952866985193536991e-18
7.200000000000000000e+01 2.064703305374278352e+04 3.163171606321125040e+01 -7.515631665888299062e-02 6.422596363134902564e-01 0.000000000000000000e+00 1.338036386664475863e+01 1.981513570957605452e+01 3.270087352238833234e-02 -1.168201575747357668e-01 2.124066891988130923e+00 2.933629250434098612e+00 1.000000000000000000e+00 1.000000000000000000e+00 8.400000000000000000e+05 2.411957922857862688e-02
7.200000000000000000e+01 1.879960666146510994e+04 2.106692339392514413e+01 1.383438259470469167e-01 7.357140889303659392e-01 0.000000000000000000e+00 1.161008787092754702e+01 1.066650906301081747e+01 1.850863135275966909e-01 1.539866909962391284e-01 5.701233262950190506e-01 6.841771190644397871e-01 1.000000000000000000e+00 1.000000000000000000e+00 8.500000000000000000e+05 2.266653614275547383e-17
7.200000000000000000e+01 1.206734542785442864e+04 2.137389621133995732e+01 -1.164072045991506044e-01 6.500317484217585928e-01 0.000000000000000000e+00 1.109425267156119332e+01 1.133109909659589398e+01 -1.200773340265512967e-01 -1.190150739233690885e-01 2.826401739875920249e+00 3.058605549935168089e+00 1.000000000000000000e+00 1.000000000000000000e+00 9.300000000000000000e+05 3.633585655186105656e-02
7.300000000000000000e+01 1.480174435870817615e+04 2.251511894910113298e+01 1.039410976512693541e-01 7.220083439492511745e-01 0.000000000000000000e+00 1.170536229221118063e+01 1.207121178213266433e+01 5.883346564964711534e-02 1.771532488629503077e-01 5.509611585884475193e-01 4.922059131248537334e-01 1.000000000000000000e+00 1.000000000000000000e+00 3.800000000000000000e+05 8.371750412146328202e-02
7.300000000000000000e+01 1.854972564401142881e+04 2.147085295311450182e+01 -1.025420305262242371e-01 6.377013755413994955e-01 0.000000000000000000e+00 1.079233965420920782e+01 1.170954578337421736e+01 -1.646636156892845315e-01 -1.515477649003983684e-01 1.884831847765249924e+00 3.006730558087093108e+00 1.000000000000000000e+00 1.000000000000000000e+00 3.800000000000000000e+05 1.426721148203511647e-01
7.300000000000000000e+01 1.649144955868792022e+04 3.284867805403997920e+01 -4.486907091728752767e-02 6.280937575949758767e-01 0.000000000000000000e+00 1.227021908986895582e+01 2.209546831711993420e+01 -1.415309224990760339e-01 -1.992686453564091603e-02 2.360307530159909906e+00 2.348544379160316442e+00 1.000000000000000000e+00 1.000000000000000000e+00 4.000000000000000000e+05 5.100303833920374202e-02
7.300000000000000000e+01 1.468558841499509799e+04 3.654931263097481775e+01 4.905246627256127367e-01 8.589000265406989687e-01 0.000000000000000000e+00 1.638253225845567584e+01 2.254102622972374803e+01 2.472572263964357420e-01 7.440083439492509720e-01 9.602721949658310496e-01 0.000000000000000000e+00 1.000000000000000000e+00 2.000000000000000000e+00 4.400000000000000000e+05 1.407306156944833075e-01
7.300000000000000000e+01 1.082074704863635270e+04 3.146169144223729930e+01 -1.729822818051087591e-03 6.923136383110067849e-01 0.000000000000000000e+00 1.390373947707260172e+01 1.921256948224043981e+01 2.140046258136553414e-02 7.979299880353675489e-02 4.768444591910316888e-01 1.782173678420338803e+00 1.000000000000000000e+00 1.000000000000000000e+00 4.700000000000000000e+05 7.801703521906501460e-02
7.300000000000000000e+01 2.444834086673097408e+04 5.278041096078469252e+01 -3.749671155730410765e-02 5.445723899791541367e-01 0.000000000000000000e+00 1.522942817139065497e+01 3.968331386734293886e+01 -6.981775132506753967e-02 -8.016490501457139428e-02 3.069686471666311256e+00 1.890070680394299041e+00 1.000000000000000000e+00 1.000000000000000000e+00 4.700000000000000000e+05 7.611364586024012280e-02
7.300000000000000000e+01 1.484431014178082114e+04 2.173572183618504283e+01 1.833282557039113934e-03 6.964530170856199076e-01 0.000000000000000000e+00 1.166855065687335014e+01 1.123354531251752952e+01 5.911495595990332030e-02 1.376421719673976904e-02 1.657890816317992622e+00 8.505214567215790833e-01 1.000000000000000000e+00 1.000000000000000000e+00 5.200000000000000000e+05 5.889089087539303019e-02
7.300000000000000000e+01 3.231833962823648108e+04 4.671759145698153759e+01 -3.800785910698877695e-02 6.406120689365724097e-01 0.000000000000000000e+00 1.854510388331984316e+01 3.043052659679682037e+01 -3.591963774269513882e-02 -4.658564296543434013e-02 2.917441580156439507e+00 2.596238469049611197e+00 1.000000000000000000e+00 1.000000000000000000e+00 5.400000000000000000e+05 2.416494808316175733e-02
7.300000000000000000e+01 2.124839429848906002e+04 2.358439503123176095e+01 1.793033699704905948e-02 7.020361823835227222e-01 0.000000000000000000e+00 1.243566219527663286e+01 1.242635370435955444e+01 6.830497383449056492e-02 3.850070205729665823e-02 6.611327596700656839e-01 2.059612686113028168e+00 1.000000000000000000e+00 1.000000000000000000e+00 5.600000000000000000e+05 8.364946757225257894e-18
7.300000000000000000e+01 2.045751785644035772e+04 3.624030653679457004e+01 3.025024893339889331e-01 7.934103242571555192e-01 0.000000000000000000e+00 1.681373623013613283e+01 2.155992653944028703e+01 -1.528182741373933506e-01 6.573013755413993353e-01 3.072080000000000144e+00 0.000000000000000000e+00 1.000000000000000000e+00 2.000000000000000000e+00 5.700000000000000000e+05 7.990197981378351078e-03
7.300000000000000000e+01 2.780123150312568032e+04 4.693190726759620190e+01 -5.916597107318712079e-02 5.368945639481779164e-01 0.000000000000000000e+00 3.428441982828282164e+01 1.461041873243409128e+01 -2.104154907218490356e-02 -1.715701338706069889e-01 2.816271063288439347e+00 2.649560552561189830e+00 1.000000000000000000e+00 1.000000000000000000e+00 5.900000000000000000e+05 7.980591782299770624e-18
7.300000000000000000e+01 1.760207183946356963e+04 2.721012819404335303e+01 -2.098926482360498683e-02 6.954336455989935661e-01 0.000000000000000000e+00 1.695796853198767806e+01 1.168799947404393080e+01 5.454489539788012070e-02 9.509384096178348511e-02 2.292482609449714381e+00 1.561956092424947151e+00 1.000000000000000000e+00 1.000000000000000000e+00 7.200000000000000000e+05 6.218486585597469973e-02
7.300000000000000000e+01 2.561839663416062103e+04 2.899139795499127814e+01 9.684111374403385486e-03 6.188171830831116216e-01 0.000000000000000000e+00 2.016868765099993510e+01 1.020202860338903506e+01 1.372775977602384012e-01 -5.991779482719299110e-02 1.238114682762938124e+00 3.079060000000000130e+00 1.000000000000000000e+00 1.000000000000000000e+00 7.200000000000000000e+05 1.370922173307706216e-01
7.300000000000000000e+01 1.267142266323937474e+04 2.503545796362951492e+01 -1.301391360051195600e-01 6.226049897646133147e-01 0.000000000000000000e+00 1.094929359669205304e+01 1.525260498812412102e+01 -1.980535092554297494e-01 -1.378142221730157824e-01 3.093020000000000103e+00 2.204042168876543695e+00 1.000000000000000000e+00 1.000000000000000000e+00 7.300000000000000000e+05 1.110935582923496950e-01
7.300000000000000000e+01 1.508773871008159222e+04 4.732899689113504849e+01 6.477136281782013283e-01 9.185469671709576289e-01 0.000000000000000000e+00 1.275453029866969601e+01 3.682777735063761781e+01 9.315728993772072475e-02 8.593000265406989246e-01 1.165006756526136389e+00 0.000000000000000000e+00 1.000000000000000000e+00 3.000000000000000000e+00 7.800000000000000000e+05 2.579765369079167758e-02
7.300000000000000000e+01 3.583105278150199592e+04 3.944020658902931586e+01 -1.165067662839985863e-01 5.360089253670954346e-01 0.000000000000000000e+00 1.391600697605155723e+01 2.721754099242536640e+01 -4.413337054541299764e-02 -3.016813267289031875e-01 7.456709780633509199e-01 2.263467476135389234e+00 1.000000000000000000e+00 1.000000000000000000e+00 7.900000000000000000e+05 1.912761338180962722e-01
7.300000000000000000e+01 1.612724294542937423e+04 2.414260127828847047e+01 -3.715876535327888863e-02 6.708323977465578958e-01 0.000000000000000000e+00 1.188008960361228183e+01 1.350140315747880848e+01 -5.869528240489780592e-03 -7.053433486803879771e-02 2.457288560141996481e+00 2.775229719788105065e+00 1.000000000000000000e+00 1.000000000000000000e+00 8.200000000000000000e+05 8.637964742613126185e-18
7.300000000000000000e+01 3.528952826146004372e+04 6.334442792665151245e+01 4.315411539570147559e-01 4.840649773338764894e-01 0.000000000000000000e+00 5.323148887231869963e+01 1.228520159006719759e+01 5.283723899791540335e-01 2.788439484678839619e-02 0.000000000000000000e+00 1.126962785866743699e+00 2.000000000000000000e+00 1.000000000000000000e+00 8.500000000000000000e+05 4.859147351340949682e-03
7.300000000000000000e+01 1.218347685299925070e+04 3.536776304192710541e+01 4.670756586525939280e-01 7.133097694937742261e-01 0.000000000000000000e+00 2.510465127044860623e+01 1.222392746037710509e+01 6.754049897646128287e-01 1.653500839392236244e-01 0.000000000000000000e+00 1.331299178134966787e+00 2.000000000000000000e+00 1.000000000000000000e+00 8.600000000000000000e+05 1.843487930318862544e-01
7.300000000000000000e+01 3.736757706219492684e+04 9.690196192901214545e+01 5.574811859225818900e-01 8.396642352221687089e-01 0.000000000000000000e+00 3.961293743383398436e+01 6.353411120133217338e+01 6.162089253670947064e-01 5.208649773338763778e-01 0.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000000e+00 3.000000000000000000e+00 9.900000000000000000e+05 8.496380702600210208e-03
7.400000000000000000e+01 1.080160831120806506e+04 3.033136980824040307e+01 8.964144890982575498e-02 6.779539953718464185e-01 0.000000000000000000e+00 2.091177288488158581e+01 1.093591170335319163e+01 1.172274007709767640e-01 1.208371865920027100e-01 5.704429345432219245e-01 9.285090299790091928e-01 1.000000000000000000e+00 1.000000000000000000e+00 4.300000000000000000e+05 6.988641847531663898e-02
7.400000000000000000e+01 1.807702634335268158e+04 3.031587075815165377e+01 1.089828863261374861e-02 6.325096457191745625e-01 0.000000000000000000e+00 1.083446528981663093e+01 2.091882272689082001e+01 3.905400416133815444e-02 -9.434496045847430568e-03 1.818362836795440751e-01 1.933897160959462180e+00 1.000000000000000000e+00 1.000000000000000000e+00 5.300000000000000000e+05 8.819366734304331240e-03
7.400000000000000000e+01 2.220267838834499707e+04 3.839317128339857987e+01 1.787018155398805916e-02 6.908924980903814461e-01 0.000000000000000000e+00 1.829226493046365221e+01 2.214222727597720564e+01 6.136061262627536678e-02 1.211453613068616195e-02 4.956016631885723500e-01 2.981340000000000323e+00 1.000000000000000000e+00 1.000000000000000000e+00 5.600000000000000000e+05 2.988257487663365658e-02
7.400000000000000000e+01 1.970880362893784695e+04 2.409441264655706760e+01 -7.026504250542481289e-02 6.732771399095935916e-01 0.000000000000000000e+00 1.337660258893459897e+01 1.194656109825782941e+01 -1.547863694354201236e-01 5.277226892569407413e-02 2.634160844402247292e+00 1.522735755316203532e+00 1.000000000000000000e+00 1.000000000000000000e+00 5.800000000000000000e+05 6.796501226884552049e-02
7.400000000000000000e+01 1.801937923039507950e+04 4.092205602806890852e+01 4.820437507795016785e-01 6.297822136535675686e-01 0.000000000000000000e+00 3.038567750788442723e+01 1.258263806594689349e+01 6.765096457191741575e-01 1.924835327651211458e-02 0.000000000000000000e+00 8.687554169380347080e-01 2.000000000000000000e+00 1.000000000000000000e+00 6.400000000000000000e+05 4.354273970510226244e-01
7.400000000000000000e+01 8.480938314933011497e+03 2.320659038592066992e+01 -3.251440144143318001e-02 6.598146547533162432e-01 0.000000000000000000e+00 1.163804528098873092e+01 1.272432123140879767e+01 -2.005699082143152789e-01 1.061927502157346964e-02 1.932353100019389647e+00 1.319762043480827485e+00 1.000000000000000000e+00 1.000000000000000000e+00 6.900000000000000000e+05 1.694147846689147141e-01
7.400000000000000000e+01 1.494936417362723296e+04 4.462612936106709327e+01 2.308206830299035228e-02 6.812060660537415657e-01 0.000000000000000000e+00 2.898973864503280495e+01 1.788156689321532156e+01 -4.825582241173924369e-02 1.094914396540874330e-01 1.834015066116521764e+00 7.399692507558126575e-01 1.000000000000000000e+00 1.000000000000000000e+00 7.000000000000000000e+05 6.287994320787530789e-02
7.400000000000000000e+01 2.947683590465790985e+04 2.821999677579144361e+01 1.042752938119541339e-03 7.106154616097298815e-01 0.000000000000000000e+00 1.636731625526709877e+01 1.340692951049868498e+01 1.433115815141548233e-01 6.818906555505911682e-02 1.882484815785608445e+00 6.080031975163430191e-01 1.000000000000000000e+00 1.000000000000000000e+00 8.500000000000000000e+05 4.902911103208635463e-02
7.400000000000000000e+01 1.365957385799056465e+04 5.582853498481864563e+01 5.497306164197146572e-01 5.694679144684713368e-01 0.000000000000000000e+00 4.481126450193498556e+01 1.336543472133966404e+01 6.996060660537413156e-01 6.356956913508002294e-02 0.000000000000000000e+00 7.332520571940301934e-01 2.000000000000000000e+00 1.000000000000000000e+00 8.900000000000000000e+05 6.791842498998518218e-01
7.400000000000000000e+01 1.552434738556697448e+04 2.994541523680377892e+01 -1.515484030609042659e-02 6.033667449371202807e-01 0.000000000000000000e+00 2.085678802454281211e+01 1.049102943688477652e+01 1.234370535082141701e-01 -1.036606536769431181e-01 1.423221819419455469e+00 2.473390484496715391e+00 1.000000000000000000e+00 1.000000000000000000e+00 9.600000000000000000e+05 1.220953705257390998e-01
7.400000000000000000e+01 3.400667232859278738e+04 2.916988542473041335e+01 5.897017179229941536e-02 7.156812138358080722e-01 0.000000000000000000e+00 1.954568566618526759e+01 1.113114812944057164e+01 1.462520435416616790e-02 2.449008994274871065e-01 2.055367081297137855e+00 7.778019087446309543e-01 1.000000000000000000e+00 1.000000000000000000e+00 9.900000000000000000e+05 1.001525295739962435e-01
7.500000000000000000e+01 9.609776334986963775e+03 2.536783304582758802e+01 5.756284587512847106e-02 7.062894731837725537e-01 0.000000000000000000e+00 1.232592832396999505e+01 1.442075680753056943e+01 4.825183642205300300e-02 9.651648687318083175e-02 1.020962457363063125e+00 4.888306055109464809e-01 1.000000000000000000e+00 1.000000000000000000e+00 3.700000000000000000e+05 4.532354107666761861e-02
7.500000000000000000e+01 2.760291161622769505e+04 4.619067238478780268e+01 -7.615794927928686009e-02 4.789672763934830213e-01 0.000000000000000000e+00 3.632816470155635358e+01 1.154178245312747464e+01 -9.234099013583438320e-02 -1.252067562795980971e-01 2.504992579147339526e+00 2.286483213514264534e+00 1.000000000000000000e+00 1.000000000000000000e+00 4.100000000000000000e+05 2.434372070378253844e-02
